video_id,title,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,active_since_days
v=k59MxZJEtIg,21 CLEVER HACKS THAT WILL CHANGE YOUR LIFE,766,11844333,42,8,0,7,0,3,5.25,1,1,0.16666666666666666,730
v=Xwsp8Z2LOTE,21 HACKS TO MAKE YOU FASTER IN CLEANING,661,547942,39,8,0,7,0,3,4.875,1,1,0.0,730
v=xB1dWa-L7Mo,23 LIFE HACKS TO MAKE YOU LOOK FLAWLESS,1140,3363607,39,8,0,7,0,2,4.875,1,1,1.0,730
v=1SP3gBXNYvI,23 SWEET DESSERT IDEAS,900,846176,22,4,0,3,0,0,5.5,1,1,0.35,730
v=eWU7z6drQps,15 INTERESTING HACKS FOR YOUR SMARTPHONE,518,2885513,40,6,0,5,0,2,6.666666666666667,1,1,0.5,730
v=zQmkYIMHgnw,20 CREATIVE LIFE HACKS FOR EVERY OCCASION,900,333488,41,7,0,6,0,1,5.857142857142857,1,1,0.5,730
v=MtG8Z0B87Fk,22 WEIRD LIFE HACKS THAT SURPRISINGLY WORK,705,1758120,42,7,0,6,0,1,6.0,1,1,0.09999999999999998,730
v=ydmfufcojBo,29 COLORFUL HACKS YOU'VE ALWAYS WANTED TO SEE,832,649525,45,8,1,7,0,2,5.625,1,1,0.3,730
v=Kr_pZ-ucpjk,26 CHEAP AND GENIUS DIY DECOR IDEAS TO MAKE IN A MINUTE,1260,3342043,55,12,0,11,0,4,4.583333333333333,1,1,0.4,730
v=mVTUdeEmT9M,22 GIRLY TRICKS FOR A PERFECT LOOK,782,543160,34,7,0,6,0,2,4.857142857142857,1,1,1.0,730
v=64dY2wPdRM0,26 LOVELY DIY POP UP CARDS,1200,4814307,26,6,0,5,0,1,4.333333333333333,1,1,0.5,730
v=OrGlNJszy0Y,22 AMAZING HACKS WITH FOOD TO MAKE YOU SMILE,900,7800385,44,9,0,8,0,3,4.888888888888889,1,1,0.45000000000000007,730
v=3Hy80jQBMOY,24 COOL SCHOOL HACKS EVERY STUDENT SHOULD KNOW,824,6065433,46,8,0,7,0,1,5.75,1,1,0.35,730
v=2sC-kXOhLX0,23 FUN WAYS TO FOLD THE PERFECT HOLIDAY NAPKIN,625,808942,46,9,0,8,0,2,5.111111111111111,1,1,0.65,730
v=fanb6T6Jtvs,23 GAME-CHANGING BEAUTY HACKS TO SIMPLIFY YOUR LIFE,1020,446428,51,8,1,7,0,2,6.375,1,1,0.0,730
v=qCt5rC1E_cg,22 GENIUS DIY PHONE HACKS YOU MUST TRY,807,649246,38,8,0,7,0,1,4.75,1,1,0.0,730
v=ybQSKyW_3RI,25 CLEVER LIFE HACKS FOR ANY KIND OF TROUBLE,717,1510485,44,9,0,8,0,3,4.888888888888889,1,1,0.18888888888888888,730
v=BtfPENQ3eb0,20 BODY HACKS TO MAKE YOUR LIFE SIMPLER,872,1099340,39,8,0,7,0,2,4.875,1,1,0.0,730
v=XS4pZR8uAOQ,25 BEAUTY TRICKS WITH TOOTHPASTE THAT WILL MAKE YOU SAY WOW,713,18603761,59,11,0,10,0,4,5.363636363636363,1,1,0.1,730
v=UiKiwfoPC5Q,23 GENIUS CHRISTMAS TREE HACKS,844,12801070,30,5,0,4,0,0,6.0,1,1,0.0,730
v=xt5D-G8HH4A,22 AWESOME LIFE HACKS TO MAKE YOUR DAY BETTER,717,8772809,45,9,0,8,0,2,5.0,1,1,0.75,730
v=gtx214R9FTg,20 FOODS YOU SHOULD STOP EATING NOW,866,342185,35,7,0,6,0,3,5.0,1,1,0.0,730
v=dOzeNfwVYXk,23 EASY EXPERIMENTS YOU CAN DO RIGHT NOW,852,574213,40,8,0,7,0,4,5.0,1,1,0.3595238095238095,730
v=n4EVZ9snPbg,30 ULTIMATE GLUE GUN HACKS FOR THE WHOLE FAMILY,736,7667172,47,9,0,8,0,2,5.222222222222222,1,1,0.1,730
v=cwcubdsVtZc,24 CRAZY DIY IDEAS MAGNETS || EASY HOME EXPERIMENT,677,3548654,50,9,2,7,0,0,5.555555555555555,1,1,-0.08333333333333331,730
v=g_mBO80q__4,22 UNBELIEVABLE TOOTHPASTE HACKS,660,343326,32,4,0,3,0,0,8.0,1,1,-0.25,730
v=pN-33zOAg2E,22 LIFE SAVING HACKS YOU DIDN’T KNOW YOU NEEDED,729,504806,47,9,0,8,0,2,5.222222222222222,1,1,0.0,730
v=ju-ZkelrOvU,35 FLAWLESS SKINCARE HACKS THAT WILL MAKE YOU SHINE,857,889992,51,9,0,8,0,3,5.666666666666667,1,1,1.0,730
v=pFyMqRJRvUQ,21 WONDERFUL DIYS WITH CRAYONS,496,15392370,30,5,0,4,0,1,6.0,1,1,1.0,730
v=sXgUK2cHDQc,25 LAUNDRY MISTAKES YOU MAKE,490,610377,28,5,0,4,0,1,5.6,1,1,0.0,730
v=X7Dv3AgXlYk,26 CRAZY SCHOOL HACKS AND IDEAS,827,1498406,31,6,0,5,0,1,5.166666666666667,1,1,-0.6,730
v=Xceu8651Pc0,27 AWESOME CRAFTING HACKS YOU CAN MAKE UNDER 5 MINUTES,1080,5376547,54,10,0,8,0,3,5.4,1,1,1.0,730
v=xe76yrw2pqE,HOHOHO 100 MAGICAL CHRISTMAS CRAFTS COMPILATION,2520,1456903,47,6,0,5,0,0,7.833333333333333,1,0,0.5,730
v=DnuypXu8HVw,26 CHEAP AND BRILLIANT HOME HACKS,696,7011546,33,6,0,5,0,1,5.5,1,1,0.65,730
v=gG5D9zDHVo8,23 COOKING DIYs YOU'VE NEVER DREAMT OF,709,424548,38,7,1,5,0,2,5.428571428571429,1,1,0.0,730
v=zUDuhSCQgDM,16 AWESOME AND SIMPLE COOKING HACKS,799,693989,35,6,0,5,0,1,5.833333333333333,1,1,0.5,730
v=MB6RimEBy-I,26 CRAFTING LIFE HACKS,1500,19097826,22,4,0,3,0,0,5.5,1,1,0.0,730
v=09Z9Nh5RmmE,24 LIFE HACKS FOR FRUITS,1020,2697038,24,5,0,4,0,1,4.8,1,1,0.0,730
v=zJCH5pzTs0E,33 FUN AND EASY PAPER CARDS TO SURPRISE YOUR FRIENDS,1500,1302192,52,10,0,9,0,3,5.2,1,1,0.3666666666666667,730
v=MC9XoV4QWcw,26 EASY HOUSEHOLD TIPS YOU'VE NEVER THOUGHT ABOUT,900,4015048,49,8,1,7,0,2,6.125,1,1,0.43333333333333335,730
v=gb4I3Dt-68s,HOHOHO 100 MAGICAL CHRISTMAS CRAFTS COMPILATION,239,560965,47,6,0,5,0,0,7.833333333333333,1,0,0.5,730
v=y3m9oDYXeMY,22 EXCITING DIYS TO HAVE FUN,618,9246743,28,6,0,5,0,2,4.666666666666667,1,1,0.3,730
v=FjNFKigk3Ps,12 KITCHEN HACKS TO SAVE THE DAY,700,754704,32,7,0,6,0,2,4.571428571428571,1,1,0.0,730
v=A3iGCcRqYHQ,21 WINTER CAR HACKS THAT WILL SAVE YOUR TIME,705,325026,44,9,0,8,0,3,4.888888888888889,1,1,0.0,730
v=IFzlNj-YUAc,22 SMART THINGS YOU NEED TO KNOW ABOUT,655,727763,38,8,0,7,0,3,4.75,1,1,0.21428571428571427,730
v=IuNoPpTZpZ0,23 COOL FOOD HACKS,900,564219,18,4,0,3,0,0,4.5,1,1,0.35,730
v=r3iSRAcqI6Q,23 BRILLIANT PHONE HACKS,770,74994419,24,4,0,3,0,0,6.0,1,1,0.9,730
v=2GHBOVDDfiY,22 COOL CHRISTMAS CARDS,891,1921553,23,4,0,3,0,0,5.75,1,1,0.35,730
v=uEcZes4onOk,27 BEAUTY HACKS YOU SHOULD HAVE KNOWN EARLIER,821,5081906,45,8,0,7,0,3,5.625,1,1,0.0,730
v=c25TJKAphm4,22 KITCHEN HACKS THAT REALLY HELP,558,1882062,33,6,0,5,0,1,5.5,1,1,0.2,730
v=PfOfP1v5f7k,22 HACKS FOR PERFECT SKIN,1200,924249,25,5,0,4,0,1,5.0,1,1,1.0,730
v=CVQOg-icM74,23 GREAT TIPS TO IMPROVE YOUR DRAWING SKILLS,838,1435764,44,8,0,7,0,2,5.5,1,1,0.8,730
v=T51FfEgHqXU,25 EASY CHRISTMAS DIYs EVERYONE WILL LOVE,960,832960,41,7,0,5,0,1,5.857142857142857,1,1,0.4666666666666667,730
v=Up5EpXG072I,26 SUPERB CRAFTING HACKS,1380,4169251,24,4,0,3,0,0,6.0,1,1,1.0,730
v=so3DM1z0XtA,23 CRAZY BEAUTY HACKS THAT WORK WONDERS,1080,3766367,39,7,0,6,0,1,5.571428571428571,1,1,-0.6,730
v=Y3OE3BAOMJs,19 SMART IDEAS TO MAKE YOUR LIFE EASIER,863,584748,39,8,0,7,0,2,4.875,1,1,0.21428571428571427,730
v=FXiGnGMazIY,22 WINTER LIFE HACKS YOU NEED TO TRY,771,659302,36,8,0,7,0,2,4.5,1,1,0.0,730
v=Zje-ilD2SG8,19 COOL AND EASY DESSERT IDEAS,1080,3320212,30,6,0,5,0,1,5.0,1,1,0.39166666666666666,730
v=RM_fb9AVeV8,21 KITCHEN HACKS THAT WILL CHANGE YOUR LIFE,786,16926256,43,8,0,7,0,3,5.375,1,1,0.0,730
v=d3WSecBwQpc,23 GIRLY TRICKS NO MEN SHOULD SEE,631,561878,33,7,0,6,0,2,4.714285714285714,1,1,0.0,730
v=34EoGL328qE,24 TRICKS THAT WILL KNOCK YOUR SOCKS OFF,900,6231010,40,8,0,7,0,4,5.0,1,1,0.0,730
v=WBAKFuIgUFg,24 AWESOME EVERYDAY LIFE HACKS,760,2422828,30,5,0,4,0,0,6.0,1,1,0.4,730
v=bglL_vhn5Gw,23 SATISFYING HACKS FOR PERFECT SKIN,900,10200403,36,6,0,5,0,1,6.0,1,1,0.75,730
v=U77S7--QRQE,22 AMAZING GADGET HACKS,702,729538,23,4,0,3,0,0,5.75,1,1,0.6000000000000001,730
v=y5iAZ1l-fg4,19 LIFE-SAVING PARENTING HACKS,714,375449,30,4,1,3,0,0,7.5,1,1,0.0,730
v=pe3zBFXARks,22 LIFE HACKS WITH BALLOONS,515,637897,27,5,0,4,0,1,5.4,1,1,0.0,730
v=SjxwxMgZKyU,24 CHRISTMAS DIYS FOR THE WHOLE FAMILY,823,2051549,38,7,0,6,0,2,5.428571428571429,1,1,0.2,730
v=w5hBKFizMEo,10 COMMON HABITS THAT ARE ACTUALLY BAD FOR YOU,628,427515,46,9,0,8,0,4,5.111111111111111,1,1,-0.4999999999999999,730
v=aYA-TtpvgT8,30 SEWING HACKS TO SAVE YOUR CLOTHES,1260,6993298,36,7,0,6,0,2,5.142857142857143,1,1,0.0,730
v=Niztuywmv1A,27 HOT BEAUTY SECRETS THAT YOU WILL LOVE,828,853718,40,8,0,7,0,3,5.0,1,1,0.375,730
v=8GvcTm-jDdI,37 GENIUS HACKS TO MAKE YOUR LIFE EASIER,1140,19812915,40,8,0,7,0,2,5.0,1,1,0.0,730
v=jfO7HGqiuVU,20 DELICIOUS CHRISTMAS IDEAS,900,2261254,28,4,0,3,0,0,7.0,1,1,1.0,730
v=vd6OGsVDb1g,19 CRAZY RECIPES TO SAVE YOU TIME,582,2281532,33,7,0,6,0,2,4.714285714285714,1,1,-0.6,730
v=09i80iEOoR4,25 GENIUS REPAIR LIFE HACKS,705,23106267,27,5,0,4,0,0,5.4,1,1,0.0,730
v=xSxURSLC6FE,22 SIMPLE LIFE HACKS FOR YOU TO LOOK GREAT,639,1821779,42,9,0,8,0,3,4.666666666666667,1,1,0.4,730
v=fCPPGlg16Us,27 EASY TRICKS THAT LOOK LIKE PURE MAGIC,633,305767,40,8,0,7,0,1,5.0,1,1,0.3825396825396825,730
v=_nFwTY-9L9A,18 LIFE HACKS FOR PERFECT LIPS,508,4774912,30,6,0,5,0,1,5.0,1,1,1.0,730
v=WPVZkidwlck,16 DIY KITCHEN GADGETS YOU WILL LOVE,866,1054032,36,7,0,6,0,2,5.142857142857143,1,1,0.5,730
v=nR4klTHtZ_k,29 BEST DIYS YOU WANT TO MAKE NOW,807,1521315,33,8,0,7,0,3,4.125,1,1,1.0,730
v=5izw1lX1swM,25 COOL JEANS HACKS,1080,4213121,19,4,0,3,0,0,4.75,1,1,0.35,730
v=tAc0LjStr34,26 EASY DIY HOLIDAY DECOR IDEAS,1020,1418637,31,6,0,5,0,0,5.166666666666667,1,1,0.43333333333333335,730
v=jF3WhYsGOCI,23 GENIUS KITCHEN HACKS THAT ARE WORTH ADOPTING,900,4028548,47,8,0,7,0,2,5.875,1,1,0.3,730
v=a9g6d_T1Om0,26 BRILLIANT AND CHEAP HOUSEHOLD HACKS,1080,6622414,38,6,0,5,0,1,6.333333333333333,1,1,0.65,730
v=wfjDTWWUysI,32 HACKS TO BEAT PAIN,887,430479,21,5,0,4,0,1,4.2,1,1,0.0,730
v=GZXw32RGkZ4,18 FUN CHRISTMAS DIY IDEAS,467,433149,26,5,0,4,0,0,5.2,1,1,0.3,730
v=gD9qMR73hLM,30 USEFUL IDEAS WITH PLASTIC BOTTLES,900,922231,36,6,0,5,0,1,6.0,1,1,0.3,730
v=2p0ZFvk-jig,27 LIFE-CHANGING FOOD HACKS,960,1104104,27,4,1,3,0,0,6.75,1,1,0.0,730
v=c91sg33O2H4,33 BEAUTY ROUTINE HACKS,900,458994,23,4,0,3,0,0,5.75,1,1,0.0,730
v=t7u2Sa2I4RQ,38 SURPRISING STATIONERY HACKS THAT WORK MAGIC,798,6383058,46,7,0,6,0,1,6.571428571428571,1,1,0.6,730
v=ab5wA1bSaYA,33 EASY EMBROIDERY TIPS EVEN YOU WILL WANT TO TRY ASAP,960,3706998,54,11,0,10,0,3,4.909090909090909,1,1,0.43333333333333335,730
v=dRDGqxaAt6w,17 BEAUTIFUL DIYs FOR CHRISTMAS,534,3927237,31,5,0,3,0,1,6.2,1,1,0.85,730
v=CAPuF3sliGU,35 BRAIN TRAINING TIPS,455,515325,22,4,0,3,0,0,5.5,1,1,0.0,730
v=tepLHVFoQJQ,39 MUST KNOW CAR HACKS,684,2030398,22,5,0,4,0,0,4.4,1,1,0.0,730
v=Q5iEN9y5qOc,27 TOTALLY SHOCKING BEAUTY HACKS,477,770514,32,5,0,4,0,0,6.4,1,1,-1.0,730
v=6qLr1CesJuk,23 BEST SPY HACKS THAT YOU'VE EVER SEEN,692,48715416,39,8,1,7,0,2,4.875,1,1,1.0,730
v=Jo2vDg8n8rU,17 CHEAP CHRISTMAS DIYS THAT WILL MAKE YOUR ROOM SHINE,416,331734,54,10,0,9,0,3,5.4,1,1,0.4,730
v=xCpmU74siVk,36 HACKS FOR BRIGHT LONG-LASTING MAKEUP,715,429535,39,6,1,5,0,1,6.5,1,1,0.7000000000000001,730
v=J5dmKlfbm80,22 COOL PHONE HACKS,427,555246,19,4,0,3,0,0,4.75,1,1,0.35,730
v=KacTi8GofHw,35 COOL HAIRSTYLES TO MAKE IN 5 MINUTES,526,917199,39,8,0,6,0,2,4.875,1,1,0.35,730
v=blwXR3Mp1BE,23 SMART LIFE HACKS FOR EVERY OCCASION,899,140688082,38,7,0,6,0,1,5.428571428571429,1,1,0.21428571428571427,730
v=moCV2bQnqJU,29 CRAZY HACKS TO SPARK YOUR DAY,506,374405,32,7,0,6,0,2,4.571428571428571,1,1,-0.6,730
v=_LtsH_nP_lI,18 COOL CRAFTS AND GAMES FOR THE WHOLE FAMILY,584,1870904,45,9,0,8,0,3,5.0,1,1,0.275,730
v=2fSrcvaE0e0,22 COOLEST NAIL ART IDEAS THAT ARE EASY TO MAKE AT HOME,525,3565566,55,12,0,11,0,4,4.583333333333333,1,1,0.43333333333333335,730
v=LtvGQ-Izk-8,13 DRAWING IDEAS FOR KIDS,842,2892777,25,5,0,4,0,1,5.0,1,1,0.0,730
v=En1ljhj-ZEc,16 SIMPLE AND USEFUL HACKS YOU WILL LOVE,563,908357,40,8,0,7,0,3,5.0,1,1,0.26666666666666666,730
v=LAe0-NGvYKI,33 AMAZING HACKS FOR YOUR NEXT BEACH TRIP,876,125173306,41,8,0,7,0,2,5.125,1,1,0.30000000000000004,730
v=B9l-2J7Nkbo,23 MAGICAL DECOR IDEAS FOR UPCOMING CHRISTMAS,549,4376611,45,7,0,6,0,1,6.428571428571429,1,1,0.5,730
v=-SC1pWMR4Nw,26 CLEVER HACKS FOR ANY OCCASION,521,805445,32,6,0,5,0,2,5.333333333333333,1,1,0.16666666666666666,730
v=tCcTP7-ddTY,20 BEAUTY HACKS YOU SHOULD HAVE KNOWN EARLIER,612,489292,45,8,0,7,0,3,5.625,1,1,0.0,730
v=yw-meEXN__0,33 USEFUL KITCHEN TRICKS THAT WILL SAVE YOU HOURS,802,8920605,49,9,0,8,0,3,5.444444444444445,1,1,0.3,730
v=NsI9J76zPgk,22 CLEVER HACKS TO CLEAN YOUR HOUSE LIKE A PRO,694,340850,46,10,0,9,0,3,4.6,1,1,0.26666666666666666,730
v=3Wi7Uk0Gcz8,25 DRAWING TRICKS TO DRAW LIKE A PRO,960,3691395,36,8,0,7,0,2,4.5,1,1,0.0,730
v=0V__v1m4fF0,21 FOOD HACKS THAT LOOK LIKE MAGIC,485,1624629,34,7,0,6,0,1,4.857142857142857,1,1,0.5,730
v=XzYWM9LkN_4,22 LIFE HACKS EVERY WOMAN SHOULD KNOW,960,8155024,37,7,0,6,0,1,5.285714285714286,1,1,0.0,730
v=Hh0aenK67hA,25 HOT GLUE HACKS AND CRAFTS,960,56939646,28,6,0,5,0,1,4.666666666666667,1,1,0.25,730
v=_ekyvVWQAx8,21 HOLIDAY DIYs FOR THE WHOLE FAMILY,564,1219041,36,7,0,5,0,2,5.142857142857143,1,1,0.2,730
v=VulOqDpgz6g,23 CRAZY COOKING LIFE HACKS YOU WILL LOVE,453,995578,41,8,0,7,0,2,5.125,1,1,-0.04999999999999999,730
v=fNKuiMp9mv4,19 WONDERFUL BEAUTY CRAFTS AND HACKS,1260,16801736,36,6,0,5,0,1,6.0,1,1,1.0,730
v=56t1LGI_JoY,21 SATISFYING SOAP HACKS AND DIYs,699,5144339,33,6,0,4,0,1,5.5,1,1,0.5,730
v=-0L7bvpLAqM,25 EASY WORKOUTS TO UPGRADE YOUR BODY,650,577536,37,7,0,6,0,2,5.285714285714286,1,1,0.43333333333333335,730
v=eHmVzMEOK7s,16 FUN CHRISTMAS CRAFTS FOR THE WHOLE FAMILY,588,363897,44,8,0,7,0,2,5.5,1,1,0.25,730
v=kbv7pnYH3p8,22 HACKS FOR CLEAR SKIN,960,1926146,23,5,0,4,0,1,4.6,1,1,0.10000000000000002,730
v=bPSsQ2PXuWU,20 FABULOUS CHRISTMAS DIY CRAFTS,560,7745752,32,5,0,4,0,0,6.4,1,1,0.4,730
v=sSBNzmyn2W4,19 SMART EGG TRICKS,692,1006173,19,4,0,3,0,0,4.75,1,1,0.21428571428571427,730
v=zHcuehk7kos,15 COOL FIVE-MINUTE RECIPES,757,708923,27,4,1,3,0,0,6.75,1,1,0.35,730
v=hG9zajdtnbs,17 HACKS FOR VOLUMINOUS HAIR,576,451568,28,5,0,4,0,1,5.6,1,1,0.0,730
v=4nTIO9j7q-M,23 GREAT TIPS TO MAKE CLEANING EASY AND EVEN FUN,900,7642887,48,10,0,9,0,2,4.8,1,1,0.5111111111111112,730
v=w4SFzD0IhpE,18 COOL STATIONERY HACKS,501,409645,24,4,0,3,0,0,6.0,1,1,0.35,730
v=PqbJfHGwO1o,19 AWESOME HACKS THAT WILL MAKE YOUR LIFE EASIER,446,389657,48,9,0,8,0,3,5.333333333333333,1,1,1.0,730
v=vPvXFFnIe44,8 AMAZING DRAWING TRICKS THAT WILL MAKE YOU A PRO,744,4215550,49,10,0,9,0,4,4.9,1,1,0.6000000000000001,730
v=nSGq3e7QpS8,22 PAPER HACKS,727,4227127,14,3,0,2,0,0,4.666666666666667,1,1,0.0,730
v=_mOgIFKRsVc,25 EASY AND HEARTWARMING DIY HOLIDAY CARDS,848,3037203,42,7,0,6,0,1,6.0,1,1,0.43333333333333335,730
v=SdmpuRdx-ug,15 BEAUTY TIPS TO MAKE YOUR LIFE EASIER,496,8078014,39,8,0,7,0,2,4.875,1,1,0.0,730
v=cZlnHhPfe4g,16 WINTER HACKS TO HAVE FUN WITH FRIENDS,534,1584320,40,8,0,7,0,3,5.0,1,1,0.3,730
v=3-XaCvWbGSE,23 KITCHEN HACKS AND TRICKS THAT WILL BLOW YOUR MIND,886,825559,52,10,0,9,0,4,5.2,1,1,0.0,730
v=2uaXS9vrH_c,15 AMAZING CRAFTS FOR CHRISTMAS MOOD,589,524108,36,6,0,5,0,1,6.0,1,1,0.6000000000000001,730
v=1Dvzi0JgAFQ,25 GIFT WRAPPING IDEAS,1080,643135,22,4,0,3,0,0,5.5,1,1,0.0,730
v=WNkxeE4Vqjo,11 MIND-BLOWING PRANKS AND TRICKS,633,4116028,33,5,1,4,0,1,6.6,1,1,0.0,730
v=52kTngInXBc,18 WEIRD TRICKS TO BLOW YOUR IMAGINATION,495,1604905,40,7,0,6,0,2,5.714285714285714,1,1,-0.5,730
v=Ohq673bwe-Y,12 DIY BOWLS TO DECORATE YOUR APARTMENT,467,480050,39,7,0,6,0,2,5.571428571428571,1,1,0.0,730
v=kbTGMs2nBRI,17 GENIUS LAZY HACKS FOR MEN,879,145366,28,6,0,5,0,1,4.666666666666667,1,1,-0.25,730
v=Y_-n1KHeT0E,33 SIMPLY BRILLIANT WALL PAINTING IDEAS,899,3706761,39,6,0,5,0,0,6.5,1,1,0.9,730
v=qM1YAJM04B0,22 AWESOME IDEAS TO DECORATE YOUR HOUSE,695,1214484,39,7,0,6,0,2,5.571428571428571,1,1,1.0,730
v=jWohRFq7niA,25 GENIUS EVERYDAY LIFE HACKS,720,1239139,29,5,0,4,0,0,5.8,1,1,-0.2,730
v=RoaflMvSJ34,17 GREAT HACKS WITH TOOTHPASTE TO MAKE YOUR LIFE EASIER,464,329685,55,10,0,9,0,3,5.5,1,1,0.8,730
v=9YpkhgAG0Lc,22 CLEVER EVERYDAY SOAP IDEAS AND DIYs,627,715352,38,7,0,5,0,1,5.428571428571429,1,1,-0.016666666666666677,730
v=8uLHTFqh4wo,30 MIND-BLOWING SWEET HACKS,900,687591,27,4,1,3,0,0,6.75,1,1,0.35,730
v=zmUFxc1UdMA,18 THINGS YOUR TONGUE IS TRYING TO TELL ABOUT YOUR HEALTH,574,804579,57,11,0,10,0,5,5.181818181818182,1,1,0.0,730
v=iMg9mf4-Qk4,15 AMAZING EGG HACKS,481,502991,20,4,0,3,0,0,5.0,1,1,0.6000000000000001,730
v=M_lYDbWHx-Y,18 UNEXPECTED USES FOR EVERYDAY ITEMS,570,4747158,37,6,0,5,0,1,6.166666666666667,1,1,-0.05,730
v=YFkPfm8lg2E,20 WAYS TO GET LIPS OF YOUR DREAMS,548,5760385,34,8,0,7,0,3,4.25,1,1,0.0,730
v=yU818aGr3XM,25 SIMPLE HAIRSTYLES TO MAKE YOUR HAIR LOOK GORGEOUS,856,4272099,52,9,0,8,0,2,5.777777777777778,1,1,0.35,730
v=O0DieyOnLa8,24 GENIUS TOOTHPASTE LIFE HACKS,830,3558660,31,5,0,4,0,0,6.2,1,1,0.0,730
v=m-xRdzH-kmM,25 WEIRD HAIR HACKS YOU TOTALLY HAVE TO TRY,722,634816,43,9,0,8,0,3,4.777777777777778,1,1,-0.25,730
v=8VIWJAjv_Oo,30 FUNNY PRANKS FOR YOUR FRIENDS,960,703787,32,6,0,5,0,2,5.333333333333333,1,1,0.25,730
v=4-6cnVCBlyI,28 AMAZING DIYs YOU HAVE TO TRY,758,1404511,31,7,0,5,0,3,4.428571428571429,1,1,0.6000000000000001,730
v=Ha1u4CHYX0A,24 OUTFIT HACKS THAT MAY SAVE YOUR LIFE,718,2283321,39,8,0,7,0,2,4.875,1,1,0.0,730
v=D6fif_F3S_A,22 PHONE HACKS TO SAVE YOUR TIME AND MONEY,559,1803505,42,9,0,8,0,3,4.666666666666667,1,1,0.0,730
v=U8gr1CGOLRI,35 CRAZY BEAUTY HACKS EVERY GIRL NEEDS,960,1042094,38,7,0,6,0,0,5.428571428571429,1,1,-0.6,730
v=Ircb5C99dIk,20 FUN ART IDEAS TO HELP YOU KILL TIME,827,752435,38,9,0,8,0,2,4.222222222222222,1,1,0.3,730
v=xhdwvScklQQ,22 COOL CRAFTS AND HACKS FOR PICTURES,752,13977472,37,7,0,6,0,2,5.285714285714286,1,1,0.35,730
v=ayAHAw3J0Ng,20 CRAZY YET DELICIOUS FOOD HACKS,668,12851184,33,6,0,5,0,0,5.5,1,1,0.2,730
v=ankkZVSTCHk,28 CRAZY GENIUS HACKS FOR YOUR HOUSE,1080,5319865,36,7,0,6,0,2,5.142857142857143,1,1,-0.6,730
v=iiuqCYwSsVk,33 LIFE HACKS FOR WOMEN THAT ARE ACTUALLY BRILLIANT,838,515399,51,9,0,8,0,3,5.666666666666667,1,1,0.9,730
v=z8HQ6GDp4lM,40 SURPRISINGLY CUTE DIY DECOR IDEAS,1440,1171787,36,6,0,5,0,0,6.0,1,1,0.5,730
v=9TBxvZxucQE,30 SIMPLY BRILLIANT HACKS WITH FOOD,900,2220010,35,6,0,5,0,1,5.833333333333333,1,1,0.9,730
v=e_f-YTqmVOU,21 HANDY HACKS FOR YOUR KITCHEN,535,805250,31,6,0,5,0,2,5.166666666666667,1,1,0.6,730
v=qzWC_Ur3pPs,20 CAR HACKS EVERYONE MUST KNOW,791,368356,31,6,0,5,0,0,5.166666666666667,1,1,0.0,730
v=ndRSTKXaPmI,"15 EPIC IDEAS FOR YOUR PHOTOS, PICTURES AND DRAWINGS",302,615864,52,9,1,8,0,3,5.777777777777778,1,1,0.1,730
v=Jb_mpMSMLP4,25 BEAUTY ON BUDGET HACKS,866,1012492,25,5,0,4,0,1,5.0,1,1,0.0,730
v=kvm2sqngwrE,27 COOL DRAWING TRICKS THAT YOU WILL LOVE,1140,10255107,41,8,0,7,0,3,5.125,1,1,0.425,730
v=D4RuKPMRl24,20 STYLISH WAYS TO TIE A SCARF,564,225218,30,7,0,6,0,2,4.285714285714286,1,1,0.5,730
v=2OC7ONukhyk,30 FANCY HAIRSTYLES FOR ANY OCCASION,900,4840170,36,6,0,5,0,2,6.0,1,1,0.0,730
v=camcV3j2Ems,18 CRAZY PHONE HACKS TO UPGRADE YOUR GADGET,448,793669,43,8,0,7,0,2,5.375,1,1,-0.6,730
v=8XELMcwzy3w,25 EGG HACKS THAT WILL MAKE YOUR LIFE EASIER,900,887123,44,9,0,8,0,3,4.888888888888889,1,1,0.0,730
v=1wkQx8ZIhJc,28 EVERYDAY THINGS YOU PROBABLY KEEP DOING WRONG,744,1448330,48,8,0,7,0,2,6.0,1,1,-0.35,730
v=1gp1XO1WJAg,40 BEAUTY HACKS FOR EMBARRASSING MOMENTS,1320,2509681,40,6,0,5,0,1,6.666666666666667,1,1,0.0,730
v=RvH7sMKk5gQ,30 HACKS FOR CREATIVITY THAT YOU WILL LOVE,1020,7101830,42,8,0,7,0,4,5.25,1,1,0.5,730
v=nGTQJ2Y2U00,22 CRAZY USEFUL KITCHEN HACKS,578,12018256,29,5,0,4,0,0,5.8,1,1,-0.15,730
v=kcbRpLX-mqs,30 IDEAS ON HOW TO PLATE FOOD LIKE A CHEF,960,25090881,41,10,0,9,0,4,4.1,1,1,0.0,730
v=XZw57AXwxBE,35 YUMMY AND QUICK RECIPES,868,22741899,26,5,0,4,0,1,5.2,1,1,0.3333333333333333,730
v=vx_RpCMcg6k,40 TRICKS TO MAKE YOUR LIFE MORE INTERESTING,1140,7777750,44,8,0,7,0,3,5.5,1,1,0.5,730
v=jEUdz2sn5No,25 CRAZY HACKS FOR YOUR BARBIE,1200,10841361,30,6,0,5,0,2,5.0,1,1,-0.6,730
